	state_client_id	block_1
64737	NJ_4529	
64751	NJ_4530	
64759	NJ_4531	
64785	NJ_4532	
64869	NJ_4533	
64875	NJ_4534	
64896	NJ_4535	
64900	NJ_4536	
64927	NJ_4537	
64928	NJ_4538	
64976	NJ_4539	
64977	NJ_4540	
65107	NJ_4541	
65306	NJ_4542	
65355	NJ_4543	
65406	NJ_4544	
65407	NJ_4545	
65478	NJ_4546	
65528	NJ_4547	
65553	NJ_4548	
65568	NJ_4549	
65694	NJ_4550	
65751	NJ_4551	
65756	NJ_4552	
65887	NJ_4553	
65938	NJ_4554	
66074	NJ_4555	
66101	NJ_4556	
66132	NJ_4557	
66176	NJ_4558	
66199	NJ_4559	
66202	NJ_4560	
66209	NJ_4561	
66217	NJ_4562	
66219	NJ_4563	
66234	NJ_4564	
66273	NJ_4565	
66276	NJ_4566	
66280	NJ_4567	
66296	NJ_4568	
66318	NJ_4569	
66338	NJ_4570	
66342	NJ_4571	
66348	NJ_4572	
66350	NJ_4573	
66356	NJ_4574	
66357	NJ_4575	
66385	NJ_4576	
66393	NJ_4577	
66410	NJ_4578	
66436	NJ_4579	
66437	NJ_4580	
66452	NJ_4581	
66461	NJ_4582	
66462	NJ_4583	
66463	NJ_4584	
66468	NJ_4585	
66496	NJ_4586	
66523	NJ_4587	
66530	NJ_4588	
66532	NJ_4589	
66538	NJ_4590	
66562	NJ_4591	
66643	NJ_4592	
66702	NJ_4593	
66705	NJ_4594	
66707	NJ_4595	
66709	NJ_4596	
66710	NJ_4597	
66734	NJ_4598	
66736	NJ_4599	
66757	NJ_4600	
66761	NJ_4601	
66765	NJ_4602	
66771	NJ_4603	
66787	NJ_4604	
66794	NJ_4605	
66797	NJ_4606	
66808	NJ_4607	
66818	NJ_4608	
66819	NJ_4609	
66820	NJ_4610	
66840	NJ_4611	
66859	NJ_4612	
66860	NJ_4613	
66876	NJ_4614	
66899	NJ_4615	
66902	NJ_4616	
66905	NJ_4617	
66923	NJ_4618	
66934	NJ_4619	
66937	NJ_4620	
66950	NJ_4621	
66951	NJ_4622	
66982	NJ_4623	
67035	NJ_4624	
67037	NJ_4625	
67078	NJ_4626	
67081	NJ_4627	
67107	NJ_4628	
67124	NJ_4629	
67125	NJ_4630	
67161	NJ_4631	
67226	NJ_4632	
67257	NJ_4633	
67270	NJ_4634	
67273	NJ_4635	
67278	NJ_4636	
67279	NJ_4637	
67286	NJ_4638	
67306	NJ_4639	
67315	NJ_4640	
67341	NJ_4641	
67379	NJ_4642	
67412	NJ_4643	
67446	NJ_4644	
67450	NJ_4645	
67464	NJ_4646	
67475	NJ_4647	
67496	NJ_4648	
67533	NJ_4649	
67662	NJ_4650	
67678	NJ_4651	
67702	NJ_4652	
67726	NJ_4653	
67734	NJ_4654	
67749	NJ_4655	
67755	NJ_4656	
67786	NJ_4657	
67811	NJ_4658	
67828	NJ_4659	
67904	NJ_4660	
67906	NJ_4661	
67928	NJ_4662	
67942	NJ_4663	
67971	NJ_4664	
67986	NJ_4665	
68030	NJ_4666	
68036	NJ_4667	
68053	NJ_4668	
68091	NJ_4669	
68103	NJ_4670	
68197	NJ_4671	
68260	NJ_4672	
68264	NJ_4673	
68292	NJ_4674	
68294	NJ_4675	
68313	NJ_4676	
68321	NJ_4677	
68324	NJ_4678	
68327	NJ_4679	
68336	NJ_4680	
68354	NJ_4681	
68398	NJ_4682	
68403	NJ_4683	
68417	NJ_4684	
68443	NJ_4685	
68477	NJ_4686	
68513	NJ_4687	
68551	NJ_4688	
68613	NJ_4689	
68726	NJ_4690	
68730	NJ_4691	
68807	NJ_4692	
68851	NJ_4693	
68914	NJ_4694	
68951	NJ_4695	
68979	NJ_4696	
68980	NJ_4697	
68982	NJ_4698	
68999	NJ_4699	
69026	NJ_4700	
69041	NJ_4701	
69155	NJ_4702	
69178	NJ_4703	
69217	NJ_4704	
69267	NJ_4705	
69301	NJ_4706	
69418	NJ_4707	
69514	NJ_4708	
69546	NJ_4709	
69551	NJ_4710	
69552	NJ_4711	
69561	NJ_4712	
69575	NJ_4713	
69582	NJ_4714	
69585	NJ_4715	
69586	NJ_4716	
69595	NJ_4717	
69601	NJ_4718	
69634	NJ_4719	
69642	NJ_4720	
69674	NJ_4721	
69694	NJ_4722	
69698	NJ_4723	
69724	NJ_4724	
69730	NJ_4725	
69747	NJ_4726	
69781	NJ_4727	
69838	NJ_4728	
69839	NJ_4729	
69849	NJ_4730	
69891	NJ_4731	
69900	NJ_4732	
69901	NJ_4733	
69902	NJ_4734	
69923	NJ_4735	
70001	NJ_4736	
70026	NJ_4737	
70068	NJ_4738	
70076	NJ_4739	
70080	NJ_4740	
70081	NJ_4741	
70131	NJ_4742	
70132	NJ_4743	
70135	NJ_4744	
70208	NJ_4745	
70234	NJ_4746	
70238	NJ_4747	
70246	NJ_4748	
70253	NJ_4749	
70258	NJ_4750	
70259	NJ_4751	
70260	NJ_4752	
70261	NJ_4753	
70289	NJ_4754	
70292	NJ_4755	
70300	NJ_4756	
70333	NJ_4757	
70353	NJ_4758	
70361	MA_248	
70363	MA_249	
70364	MA_250	
70370	MA_1	150
70380	MA_251	103
70387	MA_2	
70388	MA_252	
70391	MA_253	111
70397	MA_254	150
70399	MA_255	
70405	MA_256	
70411	MA_257	
70493	MA_3	118
70502	MA_258	41
70529	MA_259	118
70531	MA_260	174
70536	MA_261	113
70556	MA_262	
70558	MA_263	
70570	MA_21	96
70573	MA_181	174
70576	MA_264	
70578	MA_265	
70581	MA_22	185
70597	MA_11	185
70645	MA_266	
70651	MA_267	
70712	MA_268	
70716	MA_269	
70718	MA_14	133
70781	MA_15	138
71275	MA_270	
71276	MA_271	
71282	MA_272	115
71322	MA_273	115
71323	MA_274	
71329	MA_275	172
71333	MA_276	
71336	MA_277	
71337	MA_278	
71350	MA_279	185
71365	MA_25	138
71557	MA_280	138
71749	MA_281	115
71752	MA_282	115
71769	MA_283	148
71779	MA_284	44
71803	MA_285	20
71811	MA_286	20
71819	MA_287	148
71827	MA_288	20
71850	MA_289	238
71866	MA_290	20
71906	MA_291	112
72049	MA_292	112
72219	MA_293	148
72334	MA_294	209
72390	MA_295	1
74413	MA_296	1
74414	MA_297	1
74416	MA_298	172
74424	MA_299	
74425	MA_300	
74426	MA_301	238
74431	MA_302	
74434	MA_139	174
74439	MA_303	148
74442	MA_304	111
74445	MA_305	265
74450	MA_306	174
74455	MA_307	
74460	MA_308	
74465	MA_309	
74469	MA_310	100
74537	MA_311	172
74549	MA_312	
74552	MA_313	172
74561	MA_314	172
74725	MA_315	
74740	MA_316	0
74769	MA_317	76
75098	MA_46	48
75100	MA_318	20
75109	MA_319	20
75115	MA_320	150
75122	MA_321	20
75130	MA_322	20
75138	MA_323	20
75146	MA_234	148
75152	MA_324	257
75153	MA_325	243
75160	MA_326	111
75166	MA_327	26
75176	MA_328	265
75395	MA_329	0
75432	MA_230	45
75725	MA_330	150
75749	MA_331	174
75770	MA_332	185
75772	MA_333	148
75877	MA_334	112
75903	MA_335	
75946	MA_52	
75948	MA_336	111
75960	MA_337	
75982	MA_338	238
75995	MA_339	165
76273	MA_340	
76290	MA_341	238
76313	MA_342	165
76336	MA_343	
76357	MA_344	
76359	MA_345	
76447	MA_346	103
76468	MA_347	
76474	MA_348	
76511	MA_349	
76525	MA_350	
76840	MA_351	58
76876	MA_352	209
76881	MA_353	150
76882	MA_354	
76883	MA_355	96
76884	MA_356	
76906	MA_357	174
76907	MA_358	209
76917	MA_359	72
76929	MA_360	238
76932	MA_361	72
76944	MA_362	1
76954	MA_363	1
77189	MA_364	
77195	MA_365	
77201	MA_366	
77206	MA_367	
77211	MA_235	150
77242	MA_368	150
77253	MA_369	223
77256	MA_370	
77257	MA_371	238
77258	MA_372	76
77259	MA_373	76
77274	MA_374	
77295	MA_375	165
77310	MA_376	
77322	MA_377	1
77339	MA_378	
77340	MA_379	203
77357	MA_380	
77359	MA_381	
77368	MA_382	
77373	MA_383	
77375	MA_384	90
77420	MA_385	118
77592	MA_386	112
77596	MA_387	150
77659	MA_388	7
77685	MA_389	
77693	MA_390	7
77700	MA_391	
77701	MA_392	
77882	MA_393	
77887	MA_394	7
77950	MA_395	
77969	MA_396	
77982	MA_397	
78071	MA_398	172
78173	MA_399	
78194	MA_65	
78226	MA_400	118
78432	MA_401	7
78605	MA_402	76
78682	MA_403	58
78806	MA_404	
78816	MA_405	
78880	MA_64	
78881	MA_406	73
80343	MA_407	
80345	MA_408	169
80346	MA_69	
80347	MA_10	20
80353	MA_409	
80381	MA_410	148
80388	MA_411	
80389	MA_412	
80391	MA_118	0
80407	MA_413	48
80410	MA_414	112
80413	MA_415	31
80416	MA_416	
80417	MA_417	174
80421	MA_418	
80424	MA_419	174
80433	MA_420	165
80462	MA_421	133
80479	MA_422	
80492	MA_423	174
80505	MA_187	174
80518	MA_424	115
80539	MA_425	1
80554	MA_426	20
80564	MA_427	112
80585	MA_428	
80589	MA_429	
80617	MA_78	
80620	MA_430	20
80695	MA_431	111
80741	MA_432	112
80789	MA_433	148
80801	MA_434	20
80806	MA_435	
80809	MA_436	174
80845	MA_437	148
80850	MA_438	20
80855	MA_439	73
80860	MA_440	148
80865	MA_441	148
80901	MA_442	
80908	MA_443	20
80910	MA_444	112
80911	MA_445	257
80925	MA_446	111
80928	MA_91	
80929	MA_447	243
80939	MA_448	243
80941	MA_449	257
80943	MA_450	148
81046	MA_451	
81068	MA_452	41
81249	MA_453	118
81270	MA_454	0
81276	MA_455	0
81304	MA_456	
81306	MA_457	
81307	MA_458	
81309	MA_459	
81313	MA_460	
81316	MA_461	
81317	MA_462	
81318	MA_463	150
81319	MA_464	30
81323	MA_465	165
81324	MA_466	174
81325	MA_467	
81343	MA_468	
81345	MA_469	
81346	MA_470	238
81349	MA_471	112
81355	MA_472	111
81368	MA_473	112
81373	MA_474	172
81383	MA_475	174
81393	MA_476	103
81398	MA_477	112
81412	MA_478	
81413	MA_479	
81414	MA_480	111
81433	MA_481	118
81444	MA_482	148
81447	MA_483	
81449	MA_484	
81451	MA_485	148
81453	MA_486	
81455	MA_487	
81472	MA_488	174
81488	MA_489	
81508	MA_80	1
81529	MA_490	223
81577	MA_491	148
81578	MA_243	45
81580	MA_492	
81586	MA_493	115
81593	MA_494	
81599	MA_495	
81602	MA_496	0
81605	MA_497	128
81612	MA_498	
81614	MA_499	257
81618	MA_500	128
81621	MA_501	
81623	MA_502	115
81626	MA_503	
81642	MA_504	
81649	MA_505	191
81655	MA_42	118
81663	MA_506	103
81666	MA_507	103
81668	MA_508	
81670	MA_509	
81681	MA_510	
81697	MA_100	209
81713	MA_511	
81714	MA_512	76
81716	MA_513	76
81718	MA_137	174
81723	MA_514	76
81725	MA_515	
81759	MA_99	250
81831	MA_103	20
81848	MA_516	185
81866	MA_517	
81867	MA_518	
81876	MA_519	
81878	MA_520	30
81881	MA_521	30
81899	MA_522	165
81908	MA_523	76
81911	MA_104	
81918	MA_524	185
81931	MA_525	128
81937	MA_526	30
81944	MA_110	165
81950	MA_527	
81954	MA_528	30
81957	MA_529	223
81960	MA_530	65
81968	MA_531	
81972	MA_105	30
81980	MA_532	30
81993	MA_106	20
82010	MA_533	96
82016	MA_534	96
82031	MA_108	96
82047	MA_535	30
82051	MA_536	
82055	MA_537	
82056	MA_19	103
82072	MA_538	174
83112	MA_539	
83135	MA_540	1
83153	MA_541	
83197	MA_4	1
83427	MA_542	209
83547	MA_543	101
83559	MA_544	101
83772	MA_545	148
84600	MA_546	
84603	MA_227	112
84611	MA_547	
84620	MA_548	1
84623	MA_549	148
84629	MA_550	
84631	MA_551	
84890	MA_552	133
84944	MA_553	
84950	MA_216	174
84991	MA_554	148
84998	MA_555	112
85065	MA_123	
85070	MA_556	
85073	MA_557	
85074	MA_558	20
85079	MA_120	215
85081	MA_559	185
85095	MA_560	148
85101	MA_121	113
85124	MA_122	76
85148	MA_561	
85276	MA_124	172
85391	MA_562	
85392	MA_171	148
85399	MA_563	115
85404	MA_564	
85410	MA_565	
85418	MA_566	72
85434	MA_567	76
85435	MA_568	148
85438	MA_569	
85443	MA_570	118
85449	MA_571	118
85456	MA_572	45
85478	MA_573	111
85489	MA_574	
85492	MA_575	
85495	MA_576	
85498	MA_577	1
85522	MA_578	58
85543	MA_579	
85548	MA_580	
85560	MA_581	100
85574	MA_582	209
85579	MA_583	185
85591	MA_584	
85592	MA_585	172
85601	MA_586	20
85607	MA_587	112
85613	MA_588	44
85642	MA_589	111
85668	MA_590	20
85679	MA_591	72
85698	MA_592	128
85842	MA_593	65
85846	MA_594	150
85865	MA_595	150
85867	MA_596	
85868	MA_597	26
85874	MA_598	
85875	MA_599	58
85879	MA_600	238
85884	MA_601	
85885	MA_602	265
85903	MA_603	
85904	MA_604	
85905	MA_605	
85906	MA_606	
85974	MA_607	
85978	MA_608	
85980	MA_609	
85982	MA_610	
86007	MA_611	215
86011	MA_612	7
86023	MA_205	238
86034	MA_613	
86035	MA_614	
86036	MA_615	
86038	MA_616	238
86047	MA_617	138
86055	MA_618	58
86064	MA_619	165
86074	MA_620	203
86086	MA_621	172
86095	MA_622	174
86099	MA_132	
86100	MA_623	223
86101	MA_624	223
86102	MA_625	223
86103	MA_626	223
86104	MA_627	223
86105	MA_628	44
86106	MA_629	223
86107	MA_630	223
86109	MA_631	223
86110	MA_632	223
86111	MA_633	223
86112	MA_75	223
86113	MA_634	44
86114	MA_635	223
86115	MA_636	44
86117	MA_637	223
86118	MA_638	133
86119	MA_639	223
86121	MA_640	44
86123	MA_641	223
86126	MA_642	223
86856	MA_643	
86857	MA_644	
86860	MA_645	103
86862	MA_646	115
86863	MA_647	203
86924	MA_648	203
86938	MA_649	
86939	MA_650	165
86945	MA_651	118
86960	MA_652	185
86961	MA_653	
86976	MA_654	72
87031	MA_655	
87033	MA_656	165
87292	MA_657	
87293	MA_658	148
87465	MA_659	
87470	MA_142	
87471	MA_660	
87472	MA_661	
87473	MA_662	
87474	MA_663	20
87475	MA_664	26
87480	MA_665	
87482	MA_666	
87487	MA_667	
87490	MA_668	
87491	MA_669	
87493	MA_670	
87494	MA_671	
87495	MA_672	
87497	MA_673	238
87499	MA_674	
87504	MA_675	
88061	MA_676	26
88064	MA_677	
88066	MA_678	265
88082	MA_679	76
88088	MA_680	
88091	MA_681	
88105	MA_682	185
88134	MA_683	
88136	MA_684	96
88152	MA_685	
88160	MA_686	76
88189	MA_687	
88207	MA_688	
88235	MA_67	
88236	MA_689	
88238	MA_690	1
88241	MA_691	118
88259	MA_692	
88260	MA_693	
88264	MA_694	148
88292	MA_695	203
88344	MA_696	
88510	MA_697	103
88514	MA_698	185
88520	MA_156	100
88535	MA_699	150
88536	MA_700	
88537	MA_701	150
88538	MA_702	185
88546	MA_703	112
88558	MA_704	169
88564	MA_705	172
88568	MA_706	20
88573	MA_707	111
88578	MA_708	138
88691	MA_709	76
88782	MA_169	174
88789	MA_710	101
88810	MA_711	128
88812	MA_712	
88818	MA_713	138
88824	MA_714	44
88866	MA_715	0
88870	MA_716	20
88876	MA_717	111
88886	MA_718	148
88899	MA_719	
88905	MA_720	138
88940	MA_721	96
89134	MA_722	185
89149	MA_723	
89209	MA_724	48
89227	MA_725	
89310	MA_726	20
89611	MA_727	
89612	MA_728	
89613	MA_729	148
89614	MA_730	
89645	MA_731	
89673	MA_732	
89677	MA_733	
89739	MA_734	133
89801	MA_735	
89803	MA_736	
89805	MA_737	148
89810	MA_738	111
89813	MA_739	257
89815	MA_740	148
89820	MA_741	169
89826	MA_742	
89828	MA_743	20
89858	MA_744	
89861	MA_745	112
89864	MA_746	
89883	MA_747	148
89886	MA_748	33
89887	MA_749	
89890	MA_750	
89893	MA_751	103
89903	MA_752	
89905	MA_753	30
89913	MA_754	
89915	MA_755	
89919	MA_756	172
89926	MA_757	
89927	MA_758	
89930	MA_759	
89937	MA_760	209
89949	MA_761	209
89961	MA_762	209
89973	MA_763	185
89979	MA_764	101
89986	MA_765	115
90005	MA_766	90
90026	MA_767	101
90303	MA_768	113
90319	MA_769	113
90343	MA_770	113
90543	MA_771	
90565	MA_772	185
90568	MA_773	
90569	MA_774	115
90573	MA_775	
90621	MA_776	
90630	MA_777	
90631	MA_778	169
90695	MA_779	148
90707	MA_780	
90725	MA_781	
90729	MA_782	20
90819	MA_783	
90831	MA_203	
90835	MA_784	101
91061	MA_785	
91062	MA_786	
91069	MA_787	
91070	MA_788	1
91085	MA_789	
92193	MA_790	0
92200	MA_791	148
92205	MA_792	
92210	MA_793	
92271	MA_794	
92280	MA_795	
92282	MA_796	73
92339	MA_797	185
92340	MA_239	257
92348	MA_798	
92349	MA_799	
92352	MA_800	148
92355	MA_801	
92356	MA_802	148
92358	MA_803	
92361	MA_804	148
92363	MA_805	112
92365	MA_806	165
92379	MA_807	112
92387	MA_808	185
92392	MA_809	
92501	MA_810	90
92515	MA_811	185
92520	MA_812	
92522	MA_813	
92526	MA_814	101
92535	MA_815	65
92557	MA_211	
92560	MA_816	185
92578	MA_817	165
92602	MA_818	76
92664	MA_819	185
92714	MA_820	30
92733	MA_821	1
92752	MA_822	
92753	MA_823	30
92782	MA_824	112
92800	MA_825	73
92817	MA_826	
92818	MA_827	148
92827	MA_828	
92831	MA_829	
92844	MA_830	30
94787	MA_831	
94878	MA_832	
94917	MA_833	111
94929	MA_834	
94935	MA_835	
94941	MA_836	
94970	MA_837	
94975	MA_838	118
94982	MA_213	
94984	MA_839	1
95011	MA_215	215
95248	MA_840	
95253	MA_841	1
95257	MA_218	1
95279	MA_217	
96371	MA_842	7
96403	MA_843	48
96464	MA_844	138
96633	MA_845	
96646	MA_846	203
96670	MA_847	209
96707	MA_848	128
96737	MA_849	
96796	MA_850	172
96801	MA_851	172
96806	MA_852	172
96814	MA_853	111
96824	MA_854	31
96831	MA_855	
96840	MA_856	
96844	MA_857	20
96906	MA_858	
97132	MA_43	148
97338	MA_859	
97342	MA_860	30
97350	MA_861	65
97370	MA_862	65
97383	MA_863	203
97399	MA_864	238
97419	MA_865	
97434	MA_866	
97491	MA_867	243
97502	MA_868	
97505	MA_869	101
97516	MA_870	20
97525	MA_871	101
97611	MA_872	96
97628	MA_873	
98470	MA_229	7
98489	MA_228	243
98520	MA_874	112
98523	MA_875	103
98526	MA_876	
98527	MA_877	
98528	MA_878	265
98534	MA_879	
98536	MA_880	148
98542	MA_881	174
98547	MA_882	
98551	MA_883	209
98553	MA_884	174
98557	MA_885	
98559	MA_886	185
98566	MA_887	115
98569	MA_888	
98570	MA_889	58
98572	MA_890	
98576	MA_891	
98578	MA_892	0
98758	MA_893	
98761	MA_894	
98767	MA_895	172
98771	MA_896	
98791	MA_897	
98800	MA_898	58
98804	MA_899	148
98810	MA_900	
98834	MA_901	128
98939	MA_902	
98969	MA_903	148
98992	MA_904	1
99000	MA_905	174
99014	MA_906	
99193	MA_907	41
99249	MA_908	45
99255	MA_909	41
99280	MA_910	118
99502	MA_911	41
99699	MA_912	115
99725	MA_913	
99727	MA_914	
99846	MA_226	30
99933	MA_915	
99966	MA_916	30
100022	MA_917	209
100703	MA_918	
100753	MA_919	
100755	MA_920	
100756	MA_921	73
100818	MA_247	165
100854	MA_922	113
100878	MA_923	30
100924	MA_924	172
100954	MA_925	76
100989	MA_926	30
101388	MA_927	20
101577	MA_1051	
101614	MA_1052	
101616	MA_928	111
101647	MA_1046	215
101673	MA_1053	
101674	MA_1054	
101825	MA_1055	265
101873	MA_1056	33
101967	MA_931	215
101994	MA_1057	172
101997	MA_1058	230
102065	MA_1059	172
102127	MA_1060	100
102129	MA_1061	31
102178	MA_130	265
102186	MA_1062	203
102198	MA_935	257
102842	MA_936	72
102861	MA_1063	20
102868	MA_1064	26
102871	MA_939	
102885	MA_1065	112
102893	MA_975	128
102896	MA_1066	185
102970	MA_940	169
103025	MA_942	26
103033	MA_943	215
103038	MA_944	
103078	MA_946	169
103135	MA_961	123
103336	MA_1067	20
103356	MA_1006	31
103396	MA_948	
103483	MA_949	
103484	MA_1068	26
103496	MA_1069	265
103557	MA_1070	250
103620	MA_1071	48
103628	MA_951	20
103633	MA_953	169
103683	MA_1072	172
103698	MA_1073	
103700	MA_955	45
103703	MA_1074	172
103716	MA_1075	101
103820	MA_1076	203
103849	MA_1077	265
103855	MA_957	169
103857	MA_1078	265
103880	MA_1079	174
103914	MA_1080	111
103933	MA_1081	243
104017	MA_960	148
104129	MA_1042	148
104466	MA_1082	191
104468	MA_962	33
105075	MA_1083	265
105086	MA_1084	20
105167	MA_964	20
105174	MA_1085	65
105204	MA_1086	
105321	MA_965	
105365	MA_966	257
105378	MA_1087	238
105386	MA_1088	265
105477	MA_1089	53
105485	MA_1090	265
105530	MA_1091	118
105569	MA_969	
105576	MA_1092	191
105578	MA_1093	
105776	MA_971	100
105855	MA_1094	118
105866	MA_972	100
105868	MA_973	20
105878	MA_1008	0
105922	MA_974	48
105924	MA_1095	
106231	MA_977	
106304	MA_1096	
106695	MA_1097	20
106705	MA_95	191
107030	MA_981	169
107034	MA_1098	
107037	MA_1099	20
107437	MA_1034	185
107476	MA_991	169
107819	MA_1100	100
107871	MA_1101	100
107898	MA_1000	128
107909	MA_982	172
107943	MA_1102	0
107985	MA_1103	26
108145	MA_1104	1
108215	MA_1105	
109495	MA_986	191
109497	MA_1106	31
109540	MA_987	203
109632	MA_1107	243
109688	MA_1108	26
109698	MA_1109	
109713	MA_989	148
109742	MA_117	148
109801	MA_1110	
109808	MA_1111	45
109899	MA_993	112
109919	MA_980	100
109929	MA_1112	138
110101	MA_1015	215
110105	MA_1113	7
110418	MA_994	100
110442	MA_1114	
110458	MA_995	53
110495	MA_1115	128
110519	MA_89	112
110522	MA_998	
110533	MA_999	
110534	MA_1116	53
110617	MA_1001	169
110698	MA_1040	257
110717	MA_1002	100
110720	MA_174	
110839	MA_1029	243
110843	MA_1117	174
111344	MA_162	0
111657	MA_1118	265
111659	MA_1005	48
111689	MA_1119	115
111930	MA_1007	215
111964	MA_1120	20
111977	MA_1010	111
112020	MA_1011	148
112641	MA_1121	215
113350	MA_1122	
113353	MA_1123	31
113363	MA_1012	257
113366	MA_1124	150
113384	MA_967	138
113385	MA_1125	
113446	MA_1025	33
113452	MA_1126	65
113625	MA_1127	191
113684	MA_1014	
114172	MA_1128	
114192	MA_1016	128
114212	MA_1017	101
114307	MA_1129	172
114361	MA_1130	20
114371	MA_1018	
114396	MA_1019	257
114403	MA_1022	243
114406	MA_1131	169
114597	MA_1132	26
114690	MA_244	
114731	MA_1133	265
115280	MA_1134	90
117464	MA_1135	100
117496	MA_1136	191
117500	MA_1030	128
117505	MA_1031	45
117507	MA_149	48
117830	MA_1032	111
117896	MA_1035	148
117909	MA_1037	
118517	MA_988	112
118697	MA_1137	33
118872	MA_1138	
118912	MA_1139	
119700	MA_1140	115
120289	MA_172	
120339	MA_1141	174
120412	MA_1043	
120413	MA_1044	
120604	MA_1045	
120765	MA_978	215
120862	MA_1047	148
120868	MA_1048	257
120869	MA_1142	257
121010	MA_1145	
121066	MA_1264	
121098	MA_1265	
121119	MA_1150	101
121249	MA_1266	115
121537	MA_1267	20
121672	MA_1268	
121673	MA_1269	
121688	MA_38	
121728	MA_1270	128
121936	MA_125	148
121937	MA_126	
121940	MA_1271	
121956	MA_1272	
121961	MA_1273	148
121965	MA_1274	
122152	MA_1275	
122153	MA_1276	
122517	MA_50	169
122627	MA_1277	
122796	MA_1278	
122797	MA_984	265
122802	MA_1279	
123261	MA_1280	165
123287	MA_1281	174
123534	MA_1172	174
123600	MA_190	
123894	MA_1169	
123906	MA_1282	148
124031	MA_1283	
124142	MA_1173	
124145	MA_37	
124168	MA_1284	65
125382	MA_62	
125385	MA_1163	
125391	MA_1285	
127489	MA_71	
127492	MA_1286	
127497	MA_73	
127613	MA_74	112
127656	MA_83	
127740	MA_996	148
127756	MA_1287	20
128347	MA_1288	31
128356	MA_92	148
128711	MA_1289	1
128714	MA_1290	
128721	MA_1291	169
128724	MA_1292	65
128732	MA_1293	65
128811	MA_1294	112
128903	MA_1295	209
128946	MA_1296	
128947	MA_1297	101
128962	MA_97	
128974	MA_1298	
128977	MA_1299	
129140	MA_1300	1
129750	MA_1185	111
129845	MA_1301	172
129873	MA_945	112
129980	MA_119	
130858	MA_1302	
130895	MA_1303	
131053	MA_1304	111
131054	MA_1305	
131075	MA_1306	112
131105	MA_1307	111
131139	MA_1244	
131170	MA_1308	112
131202	MA_1309	150
131224	MA_1310	
131231	MA_1311	150
131291	MA_1312	
131296	MA_1313	
131612	MA_1314	
131614	MA_1315	
131677	MA_1191	238
131731	MA_1316	223
132979	MA_1317	223
134276	MA_1318	1
134962	MA_1319	
135139	MA_1320	
135144	MA_1321	1
135149	MA_1322	
135150	MA_1323	
135152	MA_1324	148
135154	MA_1325	
135155	MA_159	165
135157	MA_1326	165
135176	MA_1211	48
135435	MA_1327	
135444	MA_1328	223
135446	MA_1221	
135465	MA_1214	
135651	MA_1329	
135755	MA_1330	
135891	MA_1331	101
135929	MA_1332	76
136062	MA_173	148
136163	MA_1333	
136166	MA_1334	
136252	MA_176	
136580	MA_1335	
136685	MA_180	
137142	MA_1336	
137144	MA_1223	148
137146	MA_1220	
137383	MA_1337	
137417	MA_197	96
137447	MA_1338	
137469	MA_1339	115
137969	MA_1340	
137971	MA_1341	
137979	MA_1342	96
137992	MA_1343	148
138018	MA_1344	
138029	MA_1227	
138041	MA_1345	112
138089	MA_1346	
138212	MA_1347	
138301	MA_88	
138331	MA_1348	
138350	MA_1349	
138352	MA_1350	
138430	MA_1351	
138448	MA_1352	
138502	MA_1353	
138509	MA_109	118
138511	MA_111	118
138526	MA_1354	
138636	MA_1355	
140076	MA_1237	
140152	MA_1356	185
140227	MA_1357	
140228	MA_1358	
140433	MA_1240	
140480	MA_1359	101
140492	MA_1241	
140860	MA_1360	1
140931	MA_1361	58
141558	MA_1362	257
141585	MA_1363	
142222	MA_1364	
142223	MA_1365	
142282	MA_1366	96
144070	MA_1367	
144154	MA_225	
144190	MA_232	7
144206	MA_1368	
144207	MA_1369	
144248	MA_1370	7
144283	MA_1371	
144286	MA_1372	
144288	MA_1373	
144292	MA_1374	58
144294	MA_1375	191
144309	MA_1376	101
144311	MA_1377	
144754	MA_1378	
144762	MA_1379	
144869	MA_1380	238
145066	MA_1381	
145068	MA_1382	
145079	MA_932	185
145083	MA_1383	
145132	MA_1384	112
145211	MA_1385	41
145372	MA_1386	
145543	MA_1387	172
146632	MA_1419	
146635	MA_1388	100
146670	MA_1420	1
146691	MA_1421	
147024	MA_1389	
147802	MA_956	26
148022	MA_1422	
148608	MA_1394	128
148969	MA_1397	103
150274	MA_968	
150298	MA_970	111
150398	MA_1398	48
150523	MA_1400	174
150553	MA_1401	150
150554	MA_1423	
150581	MA_979	148
151893	MA_1402	48
152345	MA_1424	174
152354	MA_1425	111
153686	MA_1403	26
153768	MA_1426	
154253	MA_1427	
154489	MA_1428	172
155092	MA_1429	148
155096	MA_1213	150
156280	MA_1430	100
156747	MA_1407	
157795	MA_1431	265
158397	MA_1406	265
159165	MA_1432	
161026	MA_1413	100
161368	MA_1433	111
161508	MA_1434	
161528	MA_1435	
161559	MA_1028	
161615	MA_1436	115
162044	MA_1038	
162050	MA_1417	
162911	MA_1041	
163674	MA_1523	
163682	MA_1524	
163810	MA_1438	148
163926	MA_1525	115
163935	MA_1526	148
163940	MA_1527	
164019	MA_1528	
164836	MA_1443	
164837	MA_1529	
164838	MA_1151	
165310	MA_1155	
166195	MA_1530	
166199	MA_1531	101
166205	MA_1532	
166206	MA_1533	
166210	MA_1534	
166220	MA_1156	
166244	MA_1447	
166306	MA_224	
166311	MA_1535	
166333	MA_1536	
166349	MA_1537	
166357	MA_1538	
166374	MA_1539	
167346	MA_1540	30
168162	MA_1541	185
